date,USDT_BTC,USDT_ETC,USDT_XRP,USDT_ETH,USDT_LTC,USDT_BCH,USDT_BNB,USDT_DOGE
2015-04-07 16:00:00,253.116,,0.01149987,,2.23,,,
2015-04-07 20:00:00,253.116,,0.01149987,,2.23,,,
2015-04-08 00:00:00,251.5606875,,0.01149987,,2.23,,,
2015-04-08 04:00:00,256.4895,,0.01149987,,2.23,,,
2015-04-08 08:00:00,246.80581968,,0.01149987,,2.23,,,
2015-04-08 12:00:00,246.80581968,,0.01149987,,2.23,,,
2015-04-08 16:00:00,246.80581968,,0.01149987,,2.23,,,
2015-04-08 20:00:00,248.28703147,,0.01149986,,2.23,,,
2015-04-09 00:00:00,240.88000002,,0.01149986,,2.23,,,
2015-04-09 04:00:00,243.555,,0.01149986,,2.23,,,
2015-04-09 08:00:00,244.99999999,,0.01149986,,2.23,,,
2015-04-09 12:00:00,243.91825664,,0.01149986,,2.23,,,
2015-04-09 16:00:00,269.0,,0.01149986,,2.23,,,
2015-04-09 20:00:00,269.0,,0.01149986,,2.23,,,
2015-04-10 00:00:00,269.0,,0.01149986,,2.23,,,
2015-04-10 04:00:00,269.0,,0.01149986,,2.23,,,
2015-04-10 08:00:00,269.0,,0.01149986,,2.23,,,
2015-04-10 12:00:00,230.00000001,,0.01149986,,2.23,,,
2015-04-10 16:00:00,236.38,,0.01149986,,2.23,,,
2015-04-10 20:00:00,236.195,,0.01149986,,2.28999999,,,
2015-04-11 00:00:00,244.06,,0.01149986,,2.28999999,,,
2015-04-11 04:00:00,243.09251071,,0.01149986,,2.28999999,,,
2015-04-11 08:00:00,243.09252778,,0.01149986,,2.28999999,,,
2015-04-11 12:00:00,238.305,,0.01149986,,2.28999999,,,
2015-04-11 16:00:00,236.28506664,,0.01149986,,2.28999999,,,
2015-04-11 20:00:00,234.8725,,0.01149986,,2.28999999,,,
2015-04-12 00:00:00,234.8725,,0.01149986,,2.28999999,,,
2015-04-12 04:00:00,234.8725,,0.01149986,,2.28999999,,,
2015-04-12 08:00:00,232.05,,0.01149986,,1.03000002,,,
2015-04-12 12:00:00,232.05,,0.01149986,,1.03000002,,,
2015-04-12 16:00:00,232.05,,0.01149986,,1.03000002,,,
2015-04-12 20:00:00,232.05,,0.01149986,,1.03000002,,,
2015-04-13 00:00:00,235.745,,0.01149986,,1.03000002,,,
2015-04-13 04:00:00,241.60500001,,0.01149986,,1.03000002,,,
2015-04-13 08:00:00,241.60500001,,0.01149986,,1.03000002,,,
2015-04-13 12:00:00,234.00003116,,0.01149986,,1.03000002,,,
2015-04-13 16:00:00,245.99999987,,0.01149986,,1.03000002,,,
2015-04-13 20:00:00,245.99999987,,0.01149986,,1.03000002,,,
2015-04-14 00:00:00,234.00007127,,0.01149986,,1.03000002,,,
2015-04-14 04:00:00,234.0,,0.01149986,,1.03000002,,,
2015-04-14 08:00:00,234.0,,0.01149986,,1.03000002,,,
2015-04-14 12:00:00,223.52789999,,0.01149986,,1.29441365,,,
2015-04-14 16:00:00,218.06,,0.01149986,,1.39937229,,,
2015-04-14 20:00:00,219.90926541,,0.01149986,,1.39937229,,,
2015-04-15 00:00:00,219.90926541,,0.01149986,,1.39937229,,,
2015-04-15 04:00:00,219.90926543,,0.01149986,,1.39937229,,,
2015-04-15 08:00:00,219.90926544,,0.01149986,,1.37002197,,,
2015-04-15 12:00:00,219.0,,0.01149986,,1.31661437,,,
2015-04-15 16:00:00,219.845,,0.01149986,,1.39407527,,,
2015-04-15 20:00:00,225.1293,,0.01149986,,1.40207699,,,
2015-04-16 00:00:00,221.29080708,,0.01149986,,1.40207699,,,
2015-04-16 04:00:00,221.29080708,,0.01149986,,1.40207699,,,
2015-04-16 08:00:00,221.29080708,,0.01149986,,1.40207699,,,
2015-04-16 12:00:00,221.29080708,,0.01149986,,1.40207699,,,
2015-04-16 16:00:00,229.57789808,,0.01149986,,1.40207699,,,
2015-04-16 20:00:00,229.57789808,,0.01149986,,1.34829883,,,
2015-04-17 00:00:00,229.57789808,,0.01149986,,1.46145708,,,
2015-04-17 04:00:00,229.57789808,,0.01149986,,1.46145708,,,
2015-04-17 08:00:00,224.7876,,0.01149986,,1.46145708,,,
2015-04-17 12:00:00,223.0,,0.01149986,,1.46145708,,,
2015-04-17 16:00:00,224.1824375,,0.01149986,,1.35594674,,,
2015-04-17 20:00:00,223.48807719,,0.01149986,,1.35594674,,,
2015-04-18 00:00:00,223.48807719,,0.01149986,,1.35594674,,,
2015-04-18 04:00:00,223.48807719,,0.01149986,,1.35594674,,,
2015-04-18 08:00:00,221.5,,0.01149986,,1.35594674,,,
2015-04-18 12:00:00,221.5,,0.01149986,,1.35594674,,,
2015-04-18 16:00:00,221.5,,0.01149986,,1.4389115399999999,,,
2015-04-18 20:00:00,221.5,,0.01149986,,1.4389115399999999,,,
2015-04-19 00:00:00,221.5,,0.01149986,,1.3561504,,,
2015-04-19 04:00:00,221.5,,0.01149986,,1.3561504,,,
2015-04-19 08:00:00,221.5,,0.01149986,,1.3561504,,,
2015-04-19 12:00:00,221.5,,0.01149986,,1.3561504,,,
2015-04-19 16:00:00,225.5,,0.01149986,,1.3561504,,,
2015-04-19 20:00:00,223.57789808,,0.01149986,,1.3561504,,,
2015-04-20 00:00:00,223.57789808,,0.01149986,,1.4229012,,,
2015-04-20 04:00:00,223.57789808,,0.01149986,,1.4229012,,,
2015-04-20 08:00:00,229.5051,,0.01149986,,1.44757949,,,
2015-04-20 12:00:00,223.57789808,,0.0035651100000000002,,1.44787855,,,
2015-04-20 16:00:00,223.57789808,,0.0035651100000000002,,1.44787855,,,
2015-04-20 20:00:00,223.57789808,,0.0035651100000000002,,1.44211361,,,
2015-04-21 00:00:00,223.57789808,,0.0035651100000000002,,1.36359208,,,
2015-04-21 04:00:00,223.57789808,,0.0035651100000000002,,1.36359208,,,
2015-04-21 08:00:00,223.57789808,,0.0035651100000000002,,1.36359208,,,
2015-04-21 12:00:00,229.57789808,,0.0035651100000000002,,1.36471228,,,
2015-04-21 16:00:00,229.57789808,,0.0035651100000000002,,1.36471228,,,
2015-04-21 20:00:00,229.7512,,0.0035651100000000002,,1.36471228,,,
2015-04-22 00:00:00,238.374,,0.0035651100000000002,,1.36471228,,,
2015-04-22 04:00:00,230.5666,,0.0035651100000000002,,1.36471228,,,
2015-04-22 08:00:00,230.7949,,0.0035651100000000002,,1.41364372,,,
2015-04-22 12:00:00,238.374,,0.0035651100000000002,,1.51140556,,,
2015-04-22 16:00:00,232.7549,,0.004,,1.51140556,,,
2015-04-22 20:00:00,230.5666,,0.004,,1.51140556,,,
2015-04-23 00:00:00,230.57,,0.004,,1.51140556,,,
2015-04-23 04:00:00,230.57,,0.004,,1.41486135,,,
2015-04-23 08:00:00,230.57,,0.004,,1.41486135,,,
2015-04-23 12:00:00,230.57,,0.004,,1.41486135,,,
2015-04-23 16:00:00,230.57,,0.004,,1.41486135,,,
2015-04-23 20:00:00,231.55429753,,0.004,,1.41486135,,,
2015-04-24 00:00:00,230.87360326,,0.004,,1.41486135,,,
2015-04-24 04:00:00,230.87360326,,0.004,,1.41486135,,,
2015-04-24 08:00:00,230.87360326,,0.004,,1.41486135,,,
2015-04-24 12:00:00,230.87360326,,0.004,,1.41486135,,,
2015-04-24 16:00:00,223.57789808,,0.004,,1.37731416,,,
2015-04-24 20:00:00,235.0896,,0.004,,1.37731416,,,
2015-04-25 00:00:00,235.0896,,0.004,,1.37731416,,,
2015-04-25 04:00:00,235.0896,,0.004,,1.37731416,,,
2015-04-25 08:00:00,235.0896,,0.004,,1.37731416,,,
2015-04-25 12:00:00,235.0896,,0.004,,1.37731416,,,
2015-04-25 16:00:00,223.57789808,,0.004,,1.37731416,,,
2015-04-25 20:00:00,223.57789808,,0.004,,1.3646758,,,
2015-04-26 00:00:00,223.57789808,,0.004,,1.3646758,,,
2015-04-26 04:00:00,223.06751051,,0.004,,1.3646758,,,
2015-04-26 08:00:00,219.01,,0.004,,1.3024176600000001,,,
2015-04-26 12:00:00,210.0320625,,0.004,,1.3024176600000001,,,
2015-04-26 16:00:00,212.1681,,0.004,,1.3024176600000001,,,
2015-04-26 20:00:00,212.1681,,0.004,,1.3024176600000001,,,
